"","ServiceCode","ServiceURL","FullSiteCode","FullVariableCode","BeginDateTime","EndDateTime","SiteName","Latitude","Longitude","DataType","ValueType","SampleMedium","TimeUnits","TimeSupport"
"4939","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:575","CHMI-D:SRAZKY",2007-06-21,2015-08-10,"Zakletý vrch",50.8332481384277,15.238805770874,"Incremental","Field Observation","Precipitation","day",0
"4946","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:579","CHMI-D:SRAZKY",2007-06-21,2015-08-10,"Novoveský vrch",49.9964790344238,17.2718448638916,"Incremental","Field Observation","Precipitation","day",0
"4947","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:588","CHMI-D:SRAZKY",2007-06-21,2015-08-10,"Osoblaha",50.283332824707,17.716667175293,"Incremental","Field Observation","Precipitation","day",0
"4998","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:27","CHMI-D:SRAZKY",2005-06-08,2015-08-10,"Nadejkov",49.5168991088867,14.4652996063232,"Incremental","Field Observation","Precipitation","day",0
"5010","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:595","CHMI-D:SRAZKY",2007-05-25,2015-01-02,"Chocnejovice",50.575553894043,14.9650001525879,"Incremental","Field Observation","Precipitation","day",0
"5019","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:744","CHMI-D:SRAZKY",2008-10-24,2015-08-10,"Na Kneipe",50.8530006408691,15.2244443893433,"Incremental","Field Observation","Precipitation","day",0
"5020","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:745","CHMI-D:SRAZKY",2008-10-23,2015-08-10,"Filipovice",50.158332824707,17.1686115264893,"Incremental","Field Observation","Precipitation","day",0
"5021","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:746","CHMI-D:SRAZKY",2008-10-27,2015-08-10,"Studenec",50.5466651916504,15.5436115264893,"Incremental","Field Observation","Precipitation","day",0
"5022","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:747","CHMI-D:SRAZKY",2008-10-27,2015-08-10,"Kounov",50.2136116027832,13.6736106872559,"Incremental","Field Observation","Precipitation","day",0
"5023","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:748","CHMI-D:SRAZKY",2008-10-27,2015-08-10,"Slaný",50.2252769470215,14.073055267334,"Incremental","Field Observation","Precipitation","day",0
"5024","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:749","CHMI-D:SRAZKY",2008-10-26,2015-06-24,"Žatec CHMÚ",50.3325004577637,13.5472221374512,"Incremental","Field Observation","Precipitation","day",0
"5025","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:1","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Labská bouda",50.7700004577637,15.5500001907349,"Incremental","Field Observation","Precipitation","day",0
"5026","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:111","CHMI-D:SRAZKY",2014-12-28,2015-08-10,"Ostrava",49.8474998474121,18.2952785491943,"Incremental","Field Observation","Precipitation","day",0
"5055","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:110","CHMI-D:SRAZKY",2008-01-19,2015-08-10,"Opava",49.9305572509766,17.8783321380615,"Incremental","Field Observation","Precipitation","day",0
"5125","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:717","CHMI-D:SRAZKY",2008-01-19,2015-08-10,"Roudnice nad Labem",50.4205551147461,14.2688884735107,"Incremental","Field Observation","Precipitation","day",0
"5126","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:719","CHMI-D:SRAZKY",2008-01-11,2015-08-10,"Nové Mesto na Morave",49.5658340454102,16.0813884735107,"Incremental","Field Observation","Precipitation","day",0
"5127","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:720","CHMI-D:SRAZKY",2008-01-11,2015-08-10,"Trešt",49.2944450378418,15.4799995422363,"Incremental","Field Observation","Precipitation","day",0
"5128","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:721","CHMI-D:SRAZKY",2008-01-11,2015-08-10,"Vysoké Studnice",49.3963890075684,15.7311115264893,"Incremental","Field Observation","Precipitation","day",0
"5129","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:722","CHMI-D:SRAZKY",2008-01-11,2015-08-10,"Radostín",49.4619445800781,15.9644441604614,"Incremental","Field Observation","Precipitation","day",0
"5130","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:723","CHMI-D:SRAZKY",2008-01-11,2015-08-10,"Ceský Rudolec",49.125,15.3236112594604,"Incremental","Field Observation","Precipitation","day",0
"5131","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:724","CHMI-D:SRAZKY",2008-01-11,2015-08-10,"Velká Bíteš",49.2900009155273,16.2252769470215,"Incremental","Field Observation","Precipitation","day",0
"5132","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:726","CHMI-D:SRAZKY",2008-01-11,2015-08-10,"Hradec nad Svitavou",49.7305564880371,16.4872226715088,"Incremental","Field Observation","Precipitation","day",0
"5133","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:727","CHMI-D:SRAZKY",2008-01-11,2013-10-22,"Nové Syrovice",49.0177764892578,15.7741670608521,"Incremental","Field Observation","Precipitation","day",0
"5150","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:704","CHMI-D:SRAZKY",2007-12-12,2015-08-10,"Krivsoudov",49.6331558227539,15.082314491272,"Incremental","Field Observation","Precipitation","day",0
"5177","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:687","CHMI-D:SRAZKY",2007-12-11,2015-08-10,"Rabštejn nad Strelou",50.0458335876465,13.2927026748657,"Incremental","Field Observation","Precipitation","day",0
"5178","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:680","CHMI-D:SRAZKY",2007-05-05,2015-08-10,"Borovno - Míšov",49.6238899230957,13.7261114120483,"Incremental","Field Observation","Precipitation","day",0
"5179","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:689","CHMI-D:SRAZKY",2007-12-10,2015-08-10,"Špicák (Šumava)",49.176944732666,13.2319440841675,"Incremental","Field Observation","Precipitation","day",0
"5180","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:691","CHMI-D:SRAZKY",2007-12-11,2015-08-10,"Beroun",49.9558334350586,14.0713891983032,"Incremental","Field Observation","Precipitation","day",0
"5181","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:695","CHMI-D:SRAZKY",2007-12-11,2015-08-10,"Sobenov",48.7469444274902,14.5344438552856,"Incremental","Field Observation","Precipitation","day",0
"5182","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:698","CHMI-D:SRAZKY",2007-12-11,2015-08-10,"Lukavec",49.5655555725098,14.98277759552,"Incremental","Field Observation","Precipitation","day",0
"5183","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:699","CHMI-D:SRAZKY",2007-12-11,2015-08-10,"Vodice",49.4633331298828,14.9077777862549,"Incremental","Field Observation","Precipitation","day",0
"5184","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:700","CHMI-D:SRAZKY",2007-12-12,2015-08-10,"Vintírov",49.397777557373,14.9888887405396,"Incremental","Field Observation","Precipitation","day",0
"5185","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:701","CHMI-D:SRAZKY",2007-12-11,2015-08-10,"Božejov",49.3472213745117,15.1438894271851,"Incremental","Field Observation","Precipitation","day",0
"5186","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:675","CHMI-D:SRAZKY",2007-09-09,2015-08-10,"Bumbálka",49.3997230529785,18.4102783203125,"Incremental","Field Observation","Precipitation","day",0
"5187","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:676","CHMI-D:SRAZKY",2007-11-06,2015-08-10,"Filipova Hut",49.0261116027832,13.5200004577637,"Incremental","Field Observation","Precipitation","day",0
"5188","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:677","CHMI-D:SRAZKY",2007-11-06,2015-08-10,"Prášily",49.1068992614746,13.3786001205444,"Incremental","Field Observation","Precipitation","day",0
"5189","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:678","CHMI-D:SRAZKY",2007-11-06,2015-08-10,"Pohorská Ves",48.6730537414551,14.647500038147,"Incremental","Field Observation","Precipitation","day",0
"5190","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:679","CHMI-D:SRAZKY",2007-11-06,2015-08-10,"Tisovka",48.9086112976074,14.102499961853,"Incremental","Field Observation","Precipitation","day",0
"5191","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:674","CHMI-D:SRAZKY",2007-09-09,2015-08-10,"Bílý Kríž",49.5027770996094,18.5388889312744,"Incremental","Field Observation","Precipitation","day",0
"5297","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:615","CHMI-D:SRAZKY",2013-08-06,2015-08-10,"Mezina",49.964054107666,17.4892978668213,"Incremental","Field Observation","Precipitation","day",0
"5326","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:10","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Ústí nad Labem",50.6838989257812,14.0410995483398,"Incremental","Field Observation","Precipitation","day",0
"5327","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:12","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Velichovky",50.3568992614746,15.8325004577637,"Incremental","Field Observation","Precipitation","day",0
"5328","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:13","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Doksy",50.5680999755859,14.6674995422363,"Incremental","Field Observation","Precipitation","day",0
"5329","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:11","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Rychnov nad Knežnou",50.1725006103516,16.2683334350586,"Incremental","Field Observation","Precipitation","day",0
"5330","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:801","CHMI-D:SRAZKY",2011-01-09,2015-08-10,"Lucní bouda",50.7347221374512,15.696569442749,"Incremental","Field Observation","Precipitation","day",0
"5331","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:14","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Jicín",50.4393997192383,15.3528003692627,"Incremental","Field Observation","Precipitation","day",0
"5332","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:15","CHMI-D:SRAZKY",2005-06-04,2015-06-24,"Hradec Králové, N.H.K.",50.1761016845703,15.8386001586914,"Incremental","Field Observation","Precipitation","day",0
"5333","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:16","CHMI-D:SRAZKY",2005-06-04,2015-06-24,"Mokošín",50.0163993835449,15.5663995742798,"Incremental","Field Observation","Precipitation","day",0
"5334","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:17","CHMI-D:SRAZKY",2011-01-09,2015-06-24,"Kopisty",50.5442008972168,13.6232995986938,"Incremental","Field Observation","Precipitation","day",0
"5335","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:18","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Teplice",50.6624984741211,13.8569002151489,"Incremental","Field Observation","Precipitation","day",0
"5417","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:24","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Primda",49.6693992614746,12.6780996322632,"Incremental","Field Observation","Precipitation","day",0
"5418","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:23","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Churánov",49.0682983398438,13.6149997711182,"Incremental","Field Observation","Precipitation","day",0
"5419","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:20","CHMI-D:SRAZKY",2005-06-04,2010-01-30,"Pardubice",49.7350006103516,16.0335998535156,"Incremental","Field Observation","Precipitation","day",0
"5420","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:22","CHMI-D:SRAZKY",2005-06-04,2015-07-19,"Doksany",50.4583015441895,14.1702995300293,"Incremental","Field Observation","Precipitation","day",0
"5421","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:21","CHMI-D:SRAZKY",2005-06-04,2015-07-19,"Podebrady",50.1405982971191,15.1332998275757,"Incremental","Field Observation","Precipitation","day",0
"5422","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:19","CHMI-D:SRAZKY",2005-06-04,2010-02-28,"Cáslav",49.9419441223145,15.3858337402344,"Incremental","Field Observation","Precipitation","day",0
"5423","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:448","CHMI-D:SRAZKY",2007-12-11,2015-08-10,"Nová Ves",48.8081970214844,14.9388751983643,"Incremental","Field Observation","Precipitation","day",0
"5452","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:25","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Cerná v Pošumaví",48.7355995178223,14.1071996688843,"Incremental","Field Observation","Precipitation","day",0
"5453","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:26","CHMI-D:SRAZKY",2005-06-04,2015-06-24,"Mariánské Lázne",49.9906005859375,12.6961002349854,"Incremental","Field Observation","Precipitation","day",0
"5461","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:34","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Temelín",49.1977996826172,14.3418998718262,"Incremental","Field Observation","Precipitation","day",0
"5462","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:33","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Kocelovice",49.4668998718262,13.8408002853394,"Incremental","Field Observation","Precipitation","day",0
"5463","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:36","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Bynov",48.8155555725098,14.8002777099609,"Incremental","Field Observation","Precipitation","day",0
"5464","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:37","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Kralovice",49.9888877868652,13.4941673278809,"Incremental","Field Observation","Precipitation","day",0
"5465","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:38","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Tábor",49.4136123657227,14.6691665649414,"Incremental","Field Observation","Precipitation","day",0
"5466","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:39","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Vráž u P.",49.3822212219238,14.1247224807739,"Incremental","Field Observation","Precipitation","day",0
"5467","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:35","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Husinec",49.039722442627,13.9927778244019,"Incremental","Field Observation","Precipitation","day",0
"5468","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:32","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Konstantinovy Lázne",49.8847007751465,12.9757995605469,"Incremental","Field Observation","Precipitation","day",0
"5469","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:31","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Jindrichuv Hradec, Debolín",49.1556015014648,14.9575004577637,"Incremental","Field Observation","Precipitation","day",0
"5470","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:28","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Vyšší Brod",48.6175003051758,14.3143997192383,"Incremental","Field Observation","Precipitation","day",0
"5471","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:30","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Pribyslav",49.5827789306641,15.7624998092651,"Incremental","Field Observation","Precipitation","day",0
"5472","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:64","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Vsetín",49.3442001342773,17.9960994720459,"Incremental","Field Observation","Precipitation","day",0
"5473","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:62","CHMI-D:SRAZKY",2005-06-06,2015-08-10,"Protivanov",49.4777984619141,16.8311004638672,"Incremental","Field Observation","Precipitation","day",0
"5474","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:50","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Smolnice",50.3083343505859,13.8566665649414,"Incremental","Field Observation","Precipitation","day",0
"5475","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:48","CHMI-D:SRAZKY",2005-06-04,2015-06-24,"Karlovy Vary",50.2019424438477,12.9130563735962,"Incremental","Field Observation","Precipitation","day",0
"5476","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:49","CHMI-D:SRAZKY",2005-06-04,2015-01-03,"Cheb",50.0685997009277,12.3910999298096,"Incremental","Field Observation","Precipitation","day",0
"5477","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:45","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Praha Libuš",50.0083351135254,14.448055267334,"Incremental","Field Observation","Precipitation","day",0
"5478","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:46","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Praha - Kbely",50.1216659545898,14.5424995422363,"Incremental","Field Observation","Precipitation","day",0
"5479","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:47","CHMI-D:SRAZKY",2005-07-30,2015-08-10,"Milešovka",50.5547218322754,13.9313888549805,"Incremental","Field Observation","Precipitation","day",0
"5480","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:43","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Stankov",49.5530548095703,13.0688886642456,"Incremental","Field Observation","Precipitation","day",0
"5481","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:44","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Plzen-Bolevec",49.787223815918,13.3877773284912,"Incremental","Field Observation","Precipitation","day",0
"5482","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:42","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Praha Ruzyne",50.1008338928223,14.2577781677246,"Incremental","Field Observation","Precipitation","day",0
"5483","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:842","CHMI-D:SRAZKY",2011-01-09,2015-06-24,"Dylen",49.9677772521973,12.5027780532837,"Incremental","Field Observation","Precipitation","day",0
"5484","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:843","CHMI-D:SRAZKY",2011-01-12,2015-06-24,"Medenec",50.4174995422363,13.1138887405396,"Incremental","Field Observation","Precipitation","day",0
"5485","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:841","CHMI-D:SRAZKY",2011-01-09,2015-08-10,"Klínovec CHMÚ",50.3947982788086,12.9680004119873,"Incremental","Field Observation","Precipitation","day",0
"5486","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:40","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Klatovy",49.3922233581543,13.3016662597656,"Incremental","Field Observation","Precipitation","day",0
"5512","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:41","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Ceské Budejovice",48.9519004821777,14.4714002609253,"Incremental","Field Observation","Precipitation","day",0
"5514","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:1265","CHMI-D:SRAZKY",2014-12-28,2015-08-10,"Rýmarov",49.9377784729004,17.2674999237061,"Incremental","Field Observation","Precipitation","day",0
"5584","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:61","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Ostrava-Poruba",49.8252792358398,18.1588897705078,"Incremental","Field Observation","Precipitation","day",0
"5585","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:1267","CHMI-D:SRAZKY",2013-08-10,2015-08-10,"Tichá",49.5713958740234,18.2219142913818,"Incremental","Field Observation","Precipitation","day",0
"5655","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:1081","CHMI-D:SRAZKY",2013-08-09,2015-08-10,"Porešín",48.7805557250977,14.5213890075684,"Incremental","Field Observation","Precipitation","day",0
"5670","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:1268","CHMI-D:SRAZKY",2013-08-10,2015-08-10,"Jeseník nad Odrou",49.6130561828613,17.9046878814697,"Incremental","Field Observation","Precipitation","day",0
"5698","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:54","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Svetlá Hora",50.031665802002,17.397777557373,"Incremental","Field Observation","Precipitation","day",0
"5699","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:51","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Tušimice",50.3763885498047,13.3280553817749,"Incremental","Field Observation","Precipitation","day",0
"5700","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:55","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Jeseník",50.216667175293,17.216667175293,"Incremental","Field Observation","Precipitation","day",0
"5701","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:53","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Cervená u Libavé",49.7775001525879,17.5419445037842,"Incremental","Field Observation","Precipitation","day",0
"5702","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:52","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Lysá hora",49.5461120605469,18.4477787017822,"Incremental","Field Observation","Precipitation","day",0
"5703","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:63","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Luká",49.6525001525879,16.9536113739014,"Incremental","Field Observation","Precipitation","day",0
"5704","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:65","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Jevícko",49.6296997070312,16.726900100708,"Incremental","Field Observation","Precipitation","day",0
"5767","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:618","CHMI-D:SRAZKY",2013-08-06,2015-08-10,"Fulnek",49.7151947021484,17.9098072052002,"Incremental","Field Observation","Precipitation","day",0
"5845","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:435","CHMI-D:SRAZKY",2008-03-03,2015-08-10,"Varvažov",49.439998626709,14.1297225952148,"Incremental","Field Observation","Precipitation","day",0
"5875","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:447","CHMI-D:SRAZKY",2008-03-03,2015-08-10,"Rodvínov",49.1719436645508,15.0574998855591,"Incremental","Field Observation","Precipitation","day",0
"5929","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:56","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Lucina",49.7311096191406,18.4424991607666,"Incremental","Field Observation","Precipitation","day",0
"5930","HYDRODATACZ-D","http://hydrodata.info/chmi-d/cuahsi_1_1.asmx?wsdl","CHMI-D:57","CHMI-D:SRAZKY",2005-06-04,2015-08-10,"Belotín",49.5868988037109,17.80419921875,"Incremental","Field Observation","Precipitation","day",0
